source,fetched_at,version,file_name,type,page_number,review_id,title,comment,rating,author,author_id,date,verified,helpful_votes,review_link,variant.Style,variant,text,text.paragraphs,text.tables,category,description,budgeted,actual,variance,variance_pct,status,notes,amount,type.1,running_balance,receipt,goal_name,target,saved,remaining,progress,eta,month,income,expenses,savings,net_flow,savings_rate,text.column_1,text.column_2,text.full_text,price,link,page_scraped,year,awards,nominations,best_picture,year_scraped,raw,preprocessed,review_year
https://books.toscrape.com,2026-04-08 08:41:42.401,1,books_page_2.html,scraped,2,,Aladdin and His Wonderful Lamp,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£53.13,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.403,1,books_page_2.html,scraped,2,,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£40.30,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.404,1,books_page_2.html,scraped,2,,Wall and Piece,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£44.18,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.406,1,books_page_2.html,scraped,2,,The Four Agreements: A Practical Guide to Personal Freedom,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.66,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.408,1,books_page_2.html,scraped,2,,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.05,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.410,1,books_page_2.html,scraped,2,,The Elephant Tree,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.82,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.411,1,books_page_2.html,scraped,2,,The Bear and the Piano,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£36.89,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.413,1,books_page_2.html,scraped,2,,Sophie's World,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£15.94,https://books.toscrape.com/catalogue/sophies-world_966/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.415,1,books_page_2.html,scraped,2,,Penny Maybe,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£33.29,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.421,1,books_page_2.html,scraped,2,,Maude (1883-1993):She Grew Up with the country,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£18.02,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.423,1,books_page_2.html,scraped,2,,"In a Dark, Dark Wood",No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.63,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.425,1,books_page_2.html,scraped,2,,Behind Closed Doors,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£52.22,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:42.427,1,books_page_2.html,scraped,2,,You can't bury them all: Poems,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£33.63,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,2.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.257,1,books_page_3.html,scraped,3,,Slow States of Collapse: Poems,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£57.31,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.260,1,books_page_3.html,scraped,3,,Reasons to Stay Alive,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£26.41,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.266,1,books_page_3.html,scraped,3,,Private Paris (Private #10),No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£47.61,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.268,1,books_page_3.html,scraped,3,,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£23.11,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.269,1,books_page_3.html,scraped,3,,Without Borders (Wanderlove #1),No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.07,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.271,1,books_page_3.html,scraped,3,,When We Collided,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.77,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.272,1,books_page_3.html,scraped,3,,"We Love You, Charlie Freeman",No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.27,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.275,1,books_page_3.html,scraped,3,,Untitled Collection: Sabbath Poems 2014,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£14.27,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.277,1,books_page_3.html,scraped,3,,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£44.18,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.284,1,books_page_3.html,scraped,3,,Unicorn Tracks,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£18.78,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.287,1,books_page_3.html,scraped,3,,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£25.52,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.289,1,books_page_3.html,scraped,3,,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£16.28,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.291,1,books_page_3.html,scraped,3,,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£31.12,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.293,1,books_page_3.html,scraped,3,,This One Summer,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.49,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.298,1,books_page_3.html,scraped,3,,Thirst,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£17.27,https://books.toscrape.com/catalogue/thirst_946/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.300,1,books_page_3.html,scraped,3,,The Torch Is Passed: A Harding Family Story,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£19.09,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.302,1,books_page_3.html,scraped,3,,The Secret of Dreadwillow Carse,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.13,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.304,1,books_page_3.html,scraped,3,,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.41,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.305,1,books_page_3.html,scraped,3,,The Past Never Ends,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£56.50,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,3.0,,,,,,,,
https://books.toscrape.com,2026-04-08 08:41:46.308,1,books_page_3.html,scraped,3,,The Natural History of Us (The Fine Art of Pretending #2),No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£45.22,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,3.0,,,,,,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.751,1,oscar_films.json,scraped_dynamic,,,The King's Speech,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,12.0,True,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.754,1,oscar_films.json,scraped_dynamic,,,Inception,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,4.0,8.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.756,1,oscar_films.json,scraped_dynamic,,,The Social Network,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,3.0,8.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.757,1,oscar_films.json,scraped_dynamic,,,The Fighter,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,7.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.759,1,oscar_films.json,scraped_dynamic,,,Toy Story 3,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,5.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.760,1,oscar_films.json,scraped_dynamic,,,Alice in Wonderland,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,3.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.761,1,oscar_films.json,scraped_dynamic,,,Black Swan,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,5.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.762,1,oscar_films.json,scraped_dynamic,,,In a Better World,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.763,1,oscar_films.json,scraped_dynamic,,,The Lost Thing,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.765,1,oscar_films.json,scraped_dynamic,,,God of Love,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.766,1,oscar_films.json,scraped_dynamic,,,The Wolfman,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.767,1,oscar_films.json,scraped_dynamic,,,Strangers No More,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:49.768,1,oscar_films.json,scraped_dynamic,,,Inside Job,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,1.0,1.0,,2010.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.147,1,oscar_films.json,scraped_dynamic,,,The Artist,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,5.0,10.0,True,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.148,1,oscar_films.json,scraped_dynamic,,,Hugo,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,5.0,11.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.149,1,oscar_films.json,scraped_dynamic,,,The Iron Lady,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,2.0,2.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.151,1,oscar_films.json,scraped_dynamic,,,The Descendants,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,5.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.152,1,oscar_films.json,scraped_dynamic,,,The Girl with the Dragon Tattoo,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,5.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.155,1,oscar_films.json,scraped_dynamic,,,Midnight in Paris,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,4.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.157,1,oscar_films.json,scraped_dynamic,,,The Help,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,4.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.158,1,oscar_films.json,scraped_dynamic,,,A Separation,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,2.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.159,1,oscar_films.json,scraped_dynamic,,,The Fantastic Flying Books of Mr. Morris Lessmore,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.161,1,oscar_films.json,scraped_dynamic,,,The Shore,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.163,1,oscar_films.json,scraped_dynamic,,,Undefeated,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.164,1,oscar_films.json,scraped_dynamic,,,The Muppets,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.166,1,oscar_films.json,scraped_dynamic,,,Saving Face,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.167,1,oscar_films.json,scraped_dynamic,,,Beginners,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:52.169,1,oscar_films.json,scraped_dynamic,,,Rango,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1.0,1.0,,2011.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.558,1,oscar_films.json,scraped_dynamic,,,Argo,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,7.0,True,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.560,1,oscar_films.json,scraped_dynamic,,,Life of Pi,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,4.0,11.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.562,1,oscar_films.json,scraped_dynamic,,,Les Misérables,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,3.0,8.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.564,1,oscar_films.json,scraped_dynamic,,,Lincoln,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,12.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.567,1,oscar_films.json,scraped_dynamic,,,Django Unchained,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,5.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.572,1,oscar_films.json,scraped_dynamic,,,Skyfall,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,2.0,5.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.574,1,oscar_films.json,scraped_dynamic,,,Silver Linings Playbook,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,8.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.575,1,oscar_films.json,scraped_dynamic,,,Zero Dark Thirty,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,5.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.577,1,oscar_films.json,scraped_dynamic,,,Amour,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,5.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.581,1,oscar_films.json,scraped_dynamic,,,Anna Karenina,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,4.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.582,1,oscar_films.json,scraped_dynamic,,,Paperman,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.583,1,oscar_films.json,scraped_dynamic,,,Brave,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.584,1,oscar_films.json,scraped_dynamic,,,Searching for Sugar Man,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.585,1,oscar_films.json,scraped_dynamic,,,Inocente,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:54.587,1,oscar_films.json,scraped_dynamic,,,Curfew,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,1.0,1.0,,2012.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:56.995,1,oscar_films.json,scraped_dynamic,,,12 Years a Slave,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,9.0,True,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.030,1,oscar_films.json,scraped_dynamic,,,Gravity,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,7.0,10.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.031,1,oscar_films.json,scraped_dynamic,,,Dallas Buyers Club,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,3.0,6.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.033,1,oscar_films.json,scraped_dynamic,,,Frozen,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,2.0,2.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.035,1,oscar_films.json,scraped_dynamic,,,The Great Gatsby,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,2.0,2.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.036,1,oscar_films.json,scraped_dynamic,,,Her,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,5.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.037,1,oscar_films.json,scraped_dynamic,,,Blue Jasmine,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,3.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.038,1,oscar_films.json,scraped_dynamic,,,Mr Hublot,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.039,1,oscar_films.json,scraped_dynamic,,,The Lady in Number 6: Music Saved My Life,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.040,1,oscar_films.json,scraped_dynamic,,,Helium,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.041,1,oscar_films.json,scraped_dynamic,,,The Great Beauty,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,,
https://www.scrapethissite.com/pages/ajax-javascript/,2026-04-08 08:41:57.042,1,oscar_films.json,scraped_dynamic,,,20 Feet from Stardom,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,1.0,1.0,,2013.0,,,
https://books.toscrape.com,2026-04-10 11:59:45.992,1,single_page.html,scraped,,,A Light in the Attic,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£51.77,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,,,,,,,,,
https://books.toscrape.com,2026-04-10 11:59:45.993,1,single_page.html,scraped,,,Tipping the Velvet,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£53.74,https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,,,,,,,,,
https://books.toscrape.com,2026-04-10 11:59:45.994,1,single_page.html,scraped,,,Soumission,No comment available.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,£50.10,https://books.toscrape.com/catalogue/soumission_998/index.html,,,,,,,,,
